ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000688.SH,20210924,1374.9995,1362.9793,1390.5031,1359.845,1363.7869,11.2126,0.8222,7169070.0,39188780.55
000688.SH,20210923,1363.7869,1359.6721,1376.5717,1354.2102,1355.2812,8.5057,0.6276,7350698.0,38058800.264
000688.SH,20210922,1355.2812,1338.0143,1361.2129,1335.5035,1349.6848,5.5964,0.4146,7818997.0,40621275.606
000688.SH,20210917,1349.6848,1349.342,1360.9092,1332.0953,1351.4252,-1.7404,-0.1288,8729839.0,45905528.412
000688.SH,20210916,1351.4252,1378.1767,1380.1621,1347.9022,1384.5213,-33.0961,-2.3904,9126226.0,47704416.479
000688.SH,20210915,1384.5213,1395.6109,1395.9883,1378.9494,1396.6687,-12.1474,-0.8697,7924336.0,43589586.772
000688.SH,20210914,1396.6687,1384.2827,1414.0915,1383.4105,1384.4339,12.2348,0.8837,9748823.0,51653707.667
000688.SH,20210913,1384.4339,1426.5403,1426.7633,1384.0201,1426.814,-42.3801,-2.9703,9265900.0,50564744.294
000688.SH,20210910,1426.814,1398.3316,1431.7057,1392.2062,1402.1908,24.6232,1.7561,10523019.0,55580134.91
000688.SH,20210909,1402.1908,1414.073,1425.2845,1393.6076,1412.7232,-10.5324,-0.7455,9410267.0,46975512.618
000688.SH,20210908,1412.7232,1439.6636,1439.6636,1408.7209,1438.5691,-25.8459,-1.7966,9905056.0,50089986.842
000688.SH,20210907,1438.5691,1435.7342,1443.3424,1426.026,1438.9953,-0.4262,-0.0296,9452685.0,51064312.997
000688.SH,20210906,1438.9953,1398.2433,1441.7099,1393.5389,1400.8902,38.1051,2.7201,9785658.0,50305730.257
000688.SH,20210903,1400.8902,1399.4653,1415.237,1382.6425,1399.4817,1.4085,0.1006,11395644.0,54303637.225
000688.SH,20210902,1399.4817,1416.1576,1424.1718,1395.5062,1424.6642,-25.1825,-1.7676,11488714.0,53149175.718
000688.SH,20210901,1424.6642,1437.2638,1438.3776,1400.1594,1441.1734,-16.5092,-1.1455,12748492.0,62190218.473
000688.SH,20210831,1441.1734,1463.1299,1463.5577,1423.5114,1471.4549,-30.2815,-2.0579,10729866.0,62148290.26
000688.SH,20210830,1471.4549,1487.8965,1508.7841,1463.403,1480.3135,-8.8586,-0.5984,11875582.0,69044750.194
000688.SH,20210827,1480.3135,1491.3405,1506.6457,1476.5555,1497.3375,-17.024,-1.137,10400805.0,58225637.132
000688.SH,20210826,1497.3375,1546.324,1555.0359,1494.8873,1542.7755,-45.438,-2.9452,10721530.0,66111394.653
000688.SH,20210825,1542.7755,1573.7417,1574.395,1535.0926,1578.0306,-35.2551,-2.2341,10847549.0,67461347.058
000688.SH,20210824,1578.0306,1567.6996,1586.5219,1550.8781,1564.1108,13.9198,0.8899,11717098.0,69500388.7
000688.SH,20210823,1564.1108,1534.3905,1568.8396,1524.1951,1529.0863,35.0245,2.2906,11546176.0,67456763.825
000688.SH,20210820,1529.0863,1537.9117,1557.106,1514.0672,1546.11,-17.0237,-1.1011,10376035.0,57383894.234
000688.SH,20210819,1546.11,1509.7193,1553.1607,1508.1674,1507.9886,38.1214,2.528,9872179.0,56067593.288
000688.SH,20210818,1507.9886,1514.4591,1530.2449,1501.1767,1509.2474,-1.2588,-0.0834,10366160.0,54323878.974
000688.SH,20210817,1509.2474,1544.4024,1555.4482,1506.7171,1547.931,-38.6836,-2.4991,10909613.0,58317663.859
000688.SH,20210816,1547.931,1547.3948,1565.9964,1535.3542,1552.7807,-4.8497,-0.3123,10953033.0,65695098.997
000688.SH,20210813,1552.7807,1580.1244,1588.2323,1549.6766,1586.5006,-33.7199,-2.1254,12574406.0,68917960.763
000688.SH,20210812,1586.5006,1572.1462,1604.7333,1570.3497,1578.7892,7.7114,0.4884,12889128.0,66518920.447
000688.SH,20210811,1578.7892,1589.4269,1593.1532,1564.9702,1588.1948,-9.4056,-0.5922,13221209.0,66406378.796
000688.SH,20210810,1588.1948,1574.0119,1592.827,1569.277,1574.4378,13.757,0.8738,11203302.0,66588106.522
000688.SH,20210809,1574.4378,1567.4415,1582.9184,1548.6866,1586.6732,-12.2354,-0.7711,10713509.0,64946507.294
000688.SH,20210806,1586.6732,1630.3025,1639.1861,1575.4241,1604.8067,-18.1335,-1.1299,12602316.0,75773482.527
000688.SH,20210805,1604.8067,1606.6509,1616.0522,1584.3093,1605.8939,-1.0872,-0.0677,12622179.0,75699982.985
000688.SH,20210804,1605.8939,1566.4455,1608.498,1564.462,1564.1926,41.7013,2.666,12551651.0,73505017.897
000688.SH,20210803,1564.1926,1586.3501,1593.0311,1558.1014,1599.4739,-35.2813,-2.2058,13659596.0,80646940.226
000688.SH,20210802,1599.4739,1594.0332,1619.3592,1572.1135,1591.2189,8.255,0.5188,15124102.0,84982615.023
000688.SH,20210730,1591.2189,1582.5752,1608.9628,1570.4464,1588.4653,2.7536,0.1733,15280930.0,84057006.734
000688.SH,20210729,1588.4653,1554.1336,1598.3409,1545.1058,1518.7027,69.7626,4.5936,12811655.0,75953387.787
000688.SH,20210728,1518.7027,1532.4201,1555.246,1476.5899,1545.2893,-26.5866,-1.7205,13614854.0,72690828.02
000688.SH,20210727,1545.2893,1556.9327,1627.848,1541.3577,1556.979,-11.6897,-0.7508,18598248.0,100863647.335
000688.SH,20210726,1556.979,1559.8363,1566.676,1496.651,1563.4901,-6.5111,-0.4164,12628435.0,73792406.292
000688.SH,20210723,1563.4901,1593.3136,1593.7044,1548.3876,1582.1315,-18.6414,-1.1782,11488401.0,66628546.667
000688.SH,20210722,1582.1315,1570.4877,1584.3174,1549.447,1565.6381,16.4934,1.0535,12357063.0,73695829.527
000688.SH,20210721,1565.6381,1528.5975,1576.7745,1527.6022,1522.6265,43.0116,2.8248,9164912.0,53221651.744
000688.SH,20210720,1522.6265,1505.0779,1529.266,1501.9213,1514.1808,8.4457,0.5578,7907029.0,41626662.283
000688.SH,20210719,1514.1808,1514.8295,1530.5864,1503.1132,1525.2341,-11.0533,-0.7247,8526475.0,46666353.37
000688.SH,20210716,1525.2341,1568.1706,1569.2475,1523.6395,1560.7038,-35.4697,-2.2727,9509712.0,51914556.92
000688.SH,20210715,1560.7038,1549.277,1567.2733,1536.895,1556.7196,3.9842,0.2559,9376894.0,50086693.911
000688.SH,20210714,1556.7196,1579.0331,1585.6033,1556.6854,1590.9772,-34.2576,-2.1532,9198546.0,49704057.283
000688.SH,20210713,1590.9772,1602.1191,1621.714,1573.7824,1601.6058,-10.6286,-0.6636,11111536.0,59109874.205
000688.SH,20210712,1601.6058,1593.5735,1611.5968,1576.7171,1583.7142,17.8916,1.1297,10538463.0,61743101.788
000688.SH,20210709,1583.7142,1598.2811,1602.0001,1556.5771,1610.7749,-27.0607,-1.68,10147818.0,56891995.38
000688.SH,20210708,1610.7749,1577.4971,1616.7019,1577.4094,1570.028,40.7469,2.5953,11734788.0,66145754.568
000688.SH,20210707,1570.028,1523.8271,1573.1517,1519.4098,1532.7917,37.2363,2.4293,10339861.0,56581070.465
000688.SH,20210706,1532.7917,1580.2838,1584.6855,1510.7134,1575.8944,-43.1027,-2.7351,11070754.0,64604987.629
000688.SH,20210705,1575.8944,1545.6784,1581.0663,1545.6784,1538.1577,37.7367,2.4534,9806062.0,59017051.094
000688.SH,20210702,1538.1577,1563.8279,1564.8776,1527.196,1579.8041,-41.6464,-2.6362,9514212.0,56474886.976
000688.SH,20210701,1579.8041,1587.5273,1594.1122,1569.9003,1588.2167,-8.4126,-0.5297,10411769.0,59093844.796
000688.SH,20210630,1588.2167,1564.3164,1603.3523,1558.9567,1562.0783,26.1384,1.6733,11534991.0,61925901.624
000688.SH,20210629,1562.0783,1567.8825,1576.8712,1546.6782,1562.9795,-0.9012,-0.0577,10390392.0,51286649.082
000688.SH,20210628,1562.9795,1538.0184,1579.2213,1536.7115,1534.8494,28.1301,1.8328,10952572.0,55064925.604
000688.SH,20210625,1534.8494,1505.2867,1536.504,1502.8909,1504.8079,30.0415,1.9964,10854452.0,50140701.684
000688.SH,20210624,1504.8079,1531.2377,1537.5767,1496.9428,1534.3008,-29.4929,-1.9222,14070093.0,52396247.766
000688.SH,20210623,1534.3008,1530.6356,1551.9191,1516.6888,1523.3628,10.938,0.718,16034833.0,60476807.451
000688.SH,20210622,1523.3628,1531.5201,1534.4254,1506.3066,1528.1267,-4.7639,-0.3117,19707938.0,52742259.842
000688.SH,20210621,1528.1267,1485.66,1529.2843,1482.4864,1494.7009,33.4258,2.2363,10219505.0,51327326.484
000688.SH,20210618,1494.7009,1475.2089,1499.8239,1474.6843,1473.5119,21.189,1.438,10061074.0,49393830.003
000688.SH,20210617,1473.5119,1409.0464,1477.049,1409.0464,1406.4701,67.0418,4.7667,11908654.0,50681775.516
000688.SH,20210616,1406.4701,1452.9459,1454.9208,1404.689,1448.2004,-41.7303,-2.8815,8539387.0,40793261.35
000688.SH,20210615,1448.2004,1442.0868,1467.4683,1435.0533,1436.2754,11.925,0.8303,10071064.0,45159091.638
000688.SH,20210611,1436.2754,1453.5999,1455.6558,1433.0607,1450.4038,-14.1284,-0.9741,10683273.0,50396679.24
000688.SH,20210610,1450.4038,1427.8708,1455.8284,1426.4914,1427.321,23.0828,1.6172,10102674.0,44182355.496
000688.SH,20210609,1427.321,1420.3062,1442.1619,1417.7675,1419.0751,8.2459,0.5811,8264218.0,38843313.291
000688.SH,20210608,1419.0751,1443.7446,1446.3779,1411.2287,1433.565,-14.4899,-1.0108,9490826.0,44630369.656
000688.SH,20210607,1433.565,1443.8616,1451.3862,1425.1148,1431.522,2.043,0.1427,10420182.0,42593187.431
000688.SH,20210604,1431.522,1406.3145,1445.1442,1405.5064,1414.5342,16.9878,1.2009,10000221.0,38867525.998
000688.SH,20210603,1414.5342,1425.7959,1438.6404,1410.1209,1426.8466,-12.3124,-0.8629,11441596.0,41140115.339
000688.SH,20210602,1426.8466,1461.7363,1465.1601,1423.4526,1460.5432,-33.6966,-2.3071,14395871.0,51265799.614
000688.SH,20210601,1460.5432,1437.317,1467.9398,1432.9668,1442.6682,17.875,1.239,15904982.0,52542498.096
000688.SH,20210531,1442.6682,1398.1925,1442.6682,1398.1925,1386.0385,56.6297,4.0857,16376296.0,47689304.716
000688.SH,20210528,1386.0385,1395.4269,1414.6095,1381.4536,1397.7685,-11.73,-0.8392,21565099.0,44217151.419
000688.SH,20210527,1397.7685,1362.9473,1400.3773,1361.0099,1364.0368,33.7317,2.4729,8323018.0,39612624.259
000688.SH,20210526,1364.0368,1371.7814,1375.8099,1360.5891,1370.121,-6.0842,-0.4441,6150436.0,31014348.738
000688.SH,20210525,1370.121,1329.6762,1371.5883,1329.6762,1330.8721,39.2489,2.9491,6243466.0,33248470.662
000688.SH,20210524,1330.8721,1314.7921,1333.4194,1304.6401,1315.2065,15.6656,1.1911,5612988.0,28963844.573
000688.SH,20210521,1315.2065,1334.6006,1341.2782,1314.3974,1329.7908,-14.5843,-1.0967,6261344.0,29856622.126
000688.SH,20210520,1329.7908,1322.0457,1339.972,1321.0416,1326.1434,3.6474,0.275,6869658.0,31439268.587
000688.SH,20210519,1326.1434,1320.6797,1335.2511,1318.1551,1321.6411,4.5023,0.3407,7668543.0,30292582.973
000688.SH,20210518,1321.6411,1330.4724,1332.3211,1316.3799,1328.9164,-7.2753,-0.5475,5422690.0,28134249.952
