0,交通运输(申万),传媒(申万),公用事业(申万),农林牧渔(申万),医药生物(申万),商贸零售(申万),国防军工(申万),基础化工(申万),家用电器(申万),建筑材料(申万),建筑装饰(申万),房地产(申万),有色金属(申万),机械设备(申万),汽车(申万),煤炭(申万),环保(申万),电力设备(申万),电子(申万),石油石化(申万),社会服务(申万),纺织服饰(申万),综合(申万),美容护理(申万),计算机(申万),轻工制造(申万),通信(申万),钢铁(申万),食品饮料(申万)
2014-06-30,1.3541947006544168,-0.5752528516198934,-1.6950061820516815,1.01154995265182,-1.6042123532251162,1.3554088730149598,2.0171373052371293,-0.056708373416137575,0.6771622293063225,0.9477651702691222,0.4520630342620055,1.082625483120676,0.5421833743080916,-0.15348292473630887,1.3218655569197235,0.41798664106528666,-1.5645634857241733,-0.5068240856508214,-0.5016936935007681,-2.142301993571986,-0.4379476613769306,0.20064318271110204,-0.00039038305384242635,0.41238319700889386,-0.8504625704096705,-0.21736907849229614,-0.3617322252214133,-0.587438843625463,-0.5375819948530471
2014-07-01,1.3541947006544168,-0.5752528516198934,-1.6950061820516815,1.01154995265182,-1.6042123532251162,1.3554088730149598,2.0171373052371293,-0.056708373416137575,0.6771622293063225,0.9477651702691222,0.4520630342620055,1.082625483120676,0.5421833743080916,-0.15348292473630887,1.3218655569197235,0.41798664106528666,-1.5645634857241733,-0.5068240856508214,-0.5016936935007681,-2.142301993571986,-0.4379476613769306,0.20064318271110204,-0.00039038305384242635,0.41238319700889386,-0.8504625704096705,-0.21736907849229614,-0.3617322252214133,-0.587438843625463,-0.5375819948530471
2014-07-02,1.4580439332140378,-0.7030976825176403,-1.6140866678439405,1.0223871354157492,-1.7108721209594089,1.3823686800327888,1.9218598180310855,-0.057075293540246215,0.6785821408719436,1.0445962043269363,0.5296296944820836,1.0716663520157244,0.48427321936743284,-0.09234755206342737,1.29826554569071,0.5565903218952567,-1.510520471160528,-0.48171879268935186,-0.562836791029134,-2.0069834855990036,-0.4295371417062737,0.17070971091975987,-0.11359852483274807,0.38270410858764037,-0.9153749531568061,-0.31691148378588585,-0.3079680573617188,-0.4999340700471222,-0.6788137765579352
2014-07-03,1.4580439332140378,-0.7030976825176403,-1.6140866678439405,1.0223871354157492,-1.7108721209594089,1.3823686800327888,1.9218598180310855,-0.057075293540246215,0.6785821408719436,1.0445962043269363,0.5296296944820836,1.0716663520157244,0.48427321936743284,-0.09234755206342737,1.29826554569071,0.5565903218952567,-1.510520471160528,-0.48171879268935186,-0.562836791029134,-2.0069834855990036,-0.4295371417062737,0.17070971091975987,-0.11359852483274807,0.38270410858764037,-0.9153749531568061,-0.31691148378588585,-0.3079680573617188,-0.4999340700471222,-0.6788137765579352
2014-07-04,1.438453922194417,-0.7493600355805424,-1.5967123082626997,1.0413858542962493,-1.6325005750210597,1.3537290704129081,1.998568552418256,-0.046908408478606445,0.5817962056232077,1.0271083216835362,0.49900518280518946,1.0627626106000916,0.5238450149955031,-0.04283900062585208,1.3048097505755587,0.5580501603315239,-1.52701808581898,-0.42900329560979605,-0.5273400697132139,-2.030307884777676,-0.4908417161214977,0.24997787416413642,-0.1426324081965934,0.35522418274414425,-0.8980256094523242,-0.3227706216253195,-0.29099071871845944,-0.5484043866712329,-0.7190615781709074
2014-07-07,1.438453922194417,-0.7493600355805424,-1.5967123082626997,1.0413858542962493,-1.6325005750210597,1.3537290704129081,1.998568552418256,-0.046908408478606445,0.5817962056232077,1.0271083216835362,0.49900518280518946,1.0627626106000916,0.5238450149955031,-0.04283900062585208,1.3048097505755587,0.5580501603315239,-1.52701808581898,-0.42900329560979605,-0.5273400697132139,-2.030307884777676,-0.4908417161214977,0.24997787416413642,-0.1426324081965934,0.35522418274414425,-0.8980256094523242,-0.3227706216253195,-0.29099071871845944,-0.5484043866712329,-0.7190615781709074
2014-07-08,1.438453922194417,-0.7493600355805424,-1.5967123082626997,1.0413858542962493,-1.6325005750210597,1.3537290704129081,1.998568552418256,-0.046908408478606445,0.5817962056232077,1.0271083216835362,0.49900518280518946,1.0627626106000916,0.5238450149955031,-0.04283900062585208,1.3048097505755587,0.5580501603315239,-1.52701808581898,-0.42900329560979605,-0.5273400697132139,-2.030307884777676,-0.4908417161214977,0.24997787416413642,-0.1426324081965934,0.35522418274414425,-0.8980256094523242,-0.3227706216253195,-0.29099071871845944,-0.5484043866712329,-0.7190615781709074
2014-07-09,1.4013372627590874,-1.0189047724706166,-1.5929378981942999,1.0232242372059348,-1.666657553304643,1.2677048321020874,2.0855312063790246,0.01993599361514915,0.697605316596706,0.9843487349043367,0.4888990205195569,0.9230982215034435,0.41244924523709003,-0.06265220572010584,1.3829723952328314,0.6043756945764261,-1.5747363960432952,-0.38942928331223675,-0.412397505674797,-1.9320510192434264,-0.4939319412000098,0.3046893418368679,-0.10562960641807058,0.30520444417801296,-0.9274260588742647,-0.25222392565025015,-0.3147851623487268,-0.5012723744008767,-0.6563402437909746
2014-07-10,1.4013372627590874,-1.0189047724706166,-1.5929378981942999,1.0232242372059348,-1.666657553304643,1.2677048321020874,2.0855312063790246,0.01993599361514915,0.697605316596706,0.9843487349043367,0.4888990205195569,0.9230982215034435,0.41244924523709003,-0.06265220572010584,1.3829723952328314,0.6043756945764261,-1.5747363960432952,-0.38942928331223675,-0.412397505674797,-1.9320510192434264,-0.4939319412000098,0.3046893418368679,-0.10562960641807058,0.30520444417801296,-0.9274260588742647,-0.25222392565025015,-0.3147851623487268,-0.5012723744008767,-0.6563402437909746
2014-07-11,1.443219851108245,-0.9455123285590369,-1.6420907872944683,1.0569983110046548,-1.6771770079968866,1.306068719470083,1.9780713843386297,0.011280844564899965,0.7219854835112155,0.9876310834513796,0.4689557313599742,0.8992577157261588,0.38280574858701394,-0.08909094132829451,1.3907723122762488,0.618314866478502,-1.5848977919681682,-0.4094743498577568,-0.36323199844734977,-1.9621633313672528,-0.47802620726002126,0.30747565862467674,-0.11994022667292661,0.35596653304004056,-0.8702390709499332,-0.24866990296234817,-0.3390919215963105,-0.5637684703415958,-0.6354299069394174
2014-07-14,1.443219851108245,-0.9455123285590369,-1.6420907872944683,1.0569983110046548,-1.6771770079968866,1.306068719470083,1.9780713843386297,0.011280844564899965,0.7219854835112155,0.9876310834513796,0.4689557313599742,0.8992577157261588,0.38280574858701394,-0.08909094132829451,1.3907723122762488,0.618314866478502,-1.5848977919681682,-0.4094743498577568,-0.36323199844734977,-1.9621633313672528,-0.47802620726002126,0.30747565862467674,-0.11994022667292661,0.35596653304004056,-0.8702390709499332,-0.24866990296234817,-0.3390919215963105,-0.5637684703415958,-0.6354299069394174
2014-07-15,1.443219851108245,-0.9455123285590369,-1.6420907872944683,1.0569983110046548,-1.6771770079968866,1.306068719470083,1.9780713843386297,0.011280844564899965,0.7219854835112155,0.9876310834513796,0.4689557313599742,0.8992577157261588,0.38280574858701394,-0.08909094132829451,1.3907723122762488,0.618314866478502,-1.5848977919681682,-0.4094743498577568,-0.36323199844734977,-1.9621633313672528,-0.47802620726002126,0.30747565862467674,-0.11994022667292661,0.35596653304004056,-0.8702390709499332,-0.24866990296234817,-0.3390919215963105,-0.5637684703415958,-0.6354299069394174
