0,turn,mfd_netbuyamt,mfd_netbuyvol,mfd_netbuyamt_a,mfd_netbuyvol_a,mfd_buyvol_open_m,mfd_buyvol_close_m,mkt_cap_ard,pe_ttm,ps_ttm,pb_lf,pcf_ocf_ttm,dividendyield2,mkt_freeshares,netprofit_ttm,operatecashflow_ttm,cashflow_ttm,tech_upnum,tech_downnum,west_netprofit_YOY,west_netprofit_CAGR,west_avgroe_YOY,west_sales_YOY,west_avgebit_YOY,west_avgebt_YOY,west_avgoperatingprofit_YOY,west_avgoc_YOY,yoy_or,yoynetprofit,yoyocf,yoyfcf,yoyroe,invturndays,arturndays,netturndays,current,quick,debttoassets,ocftosales,roe_avg,roa,netprofitmargin,expensetosales,operateexpensetogr,val_pb_wgt,val_pe_avg,tech_uppct,tech_downpct
2022-04-27,2.0372,46701284.0,2951131.0,262460590.0,30661648.0,-38461169.0,15699047.0,1090000000000.0,21.37999916,2.0123,1.75999999,15.0894,1.5592,573000000000.0,34192354683,70097989607,7259314770.0,127,19,270.1715,49.7477,3.4442,10.0688,-33.4559,32.8464,32.0206,-67.2196,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.7179,49.956,85.8108,12.8378
2022-04-28,1.8512,-382802723.0,-62302985.0,-252927718.0,-48085667.0,-93771874.0,2952919.0,1070000000000.0,21.85000038,2.0022,1.74000001,15.2504,1.5942,559000000000.0,34192354683,70097989607,7259314770.0,24,120,264.3574,49.0789,3.4069,8.6154,-47.8128,0.1124,-0.1133,-87.7139,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.6918,48.4574,16.3265,81.6327
2022-04-29,2.2095,1640117614.0,202413182.0,791072966.0,107048049.0,14077815.0,11438219.0,1140000000000.0,22.77000046,2.1472,1.860000014,15.5744,1.4958,596000000000.0,34192354683,70097989607,7259314770.0,138,6,311.2826,49.2637,4.6607,7.8582,-95.0832,-65.7035,-66.0731,-94.5227,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.7814,50.0016,93.8776,4.0816
2022-05-05,1.8833,-356954771.0,-47040543.0,-83070847.0,-11412993.0,-44478641.0,1671697.0,1140000000000.0,24.0,2.1497,1.870000005,16.1249,1.4943,597000000000.0,34192354683,70097989607,7259314770.0,74,61,35.4455,30.3207,1.6021,10.6548,-22.852,18.3498,17.1053,-35.2404,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.7883,47.7445,50.3401,41.4966
2022-05-06,1.6433,-130280772.0,-10222586.0,-173920987.0,-19088664.0,-44969620.0,-6288144.0,1120000000000.0,23.48999977,2.106,1.830000043,15.7971,1.5253,585000000000.0,34192354683,70097989607,7259314770.0,27,112,33.7184,29.418,1.5226,10.524,-20.2309,17.9907,16.7455,-34.6267,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.752,47.3344,18.3673,76.1905
2022-05-09,1.5399,277816937.0,68436204.0,36373593.0,11269021.0,32736535.0,10066159.0,1140000000000.0,23.89999962,2.1423,1.860000014,16.0697,1.4995,595000000000.0,34192354683,70097989607,7259314770.0,129,12,32.6352,28.0464,1.4638,10.3818,-19.3604,20.2591,19.0525,-33.5582,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.7822,48.7486,87.7551,8.1633
2022-05-10,1.784,9411225.0,-9710429.0,59391801.0,-1166750.0,-25872096.0,5973161.0,1140000000000.0,24.06999969,2.1568,1.870000005,16.1781,1.4894,599000000000.0,34192354683,70097989607,7259314770.0,106,33,32.0828,27.7846,0.8809,10.2718,-19.5193,20.835,19.0565,-32.1364,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.7942,49.252,72.1088,22.449
2022-05-11,2.4072,-98090433.0,-16372805.0,-120241109.0,-19527207.0,-331578.0,-34977734.0,1140000000000.0,24.09000015,2.1566,1.879999995,16.1771,1.4895,600000000000.0,34192354683,70097989607,7259314770.0,38,98,31.9194,27.7229,0.8731,10.1706,-19.5779,20.6729,18.9066,-32.2524,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.7941,49.2299,25.8503,66.6667
2022-05-12,1.7593,-325613843.0,-39453308.0,-346976832.0,-47153674.0,-46301238.0,8376700.0,1150000000000.0,24.12999916,2.1636,1.879999995,16.2297,1.4846,601000000000.0,34192354683,70097989607,7259314770.0,106,30,31.9194,27.7229,0.8731,10.1706,-19.5779,20.6729,18.9066,-32.2524,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.7999,49.3426,72.1088,20.4082
2022-05-13,1.577,-103874326.0,-21937562.0,-214504204.0,-33651053.0,-24964899.0,3493788.0,1150000000000.0,24.18000031,2.1702,1.879999995,16.2787,1.4802,602000000000.0,34192354683,70097989607,7259314770.0,81,55,32.267,27.6105,0.8917,10.2096,-18.7809,20.6457,19.8429,-31.8959,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.8054,49.2681,55.102,37.415
2022-05-16,1.9154,376651335.0,29234064.0,168712182.0,13775306.0,-37834959.0,-212913.0,1160000000000.0,24.40999985,2.193,1.899999976,16.4499,1.4648,609000000000.0,34192354683,70097989607,7259314770.0,104,29,32.2141,27.5626,0.9187,10.1683,-18.7168,20.4752,19.6817,-31.9712,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.8244,49.5433,70.7483,19.7279
2022-05-17,1.6314,-469579129.0,-58566630.0,-267009244.0,-39463063.0,-66660303.0,107763.0,1160000000000.0,24.37999916,2.189,1.899999976,16.4198,1.4675,608000000000.0,34192354683,70097989607,7259314770.0,32,105,32.0109,27.8062,0.9142,10.0441,-19.9479,18.6622,17.8863,-34.3978,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.8209,49.2095,21.7687,71.4286
2022-05-18,1.7406,-317087021.0,-11433390.0,-364811092.0,-30526098.0,3403717.0,-12899203.0,1160000000000.0,24.34000015,2.1845,1.899999976,16.3861,1.4704,607000000000.0,34192354683,70097989607,7259314770.0,76,57,32.2664,27.8773,0.9237,10.1497,-15.6076,18.947,18.1686,-34.2692,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.8172,49.5427,51.7007,38.7755
2022-05-19,1.6268,-92526471.0,-26014079.0,70118687.0,-530955.0,-70973472.0,13859151.0,1160000000000.0,24.29999924,2.1809,1.899999976,16.3594,1.4729,606000000000.0,34192354683,70097989607,7259314770.0,70,64,32.0109,27.8062,0.9142,10.0441,-19.9479,18.6622,17.8863,-34.3953,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.8142,49.397,47.619,43.5374
2022-05-20,1.681,34556318.0,11123881.0,35181508.0,4508916.0,-13103077.0,15652466.0,1170000000000.0,24.59000015,2.2098,1.919999957,16.5809,1.5524,614000000000.0,34192354683,70097989607,7259314770.0,119,18,32.1752,27.8068,0.9229,10.0406,-20.3256,18.6583,17.8805,-34.3908,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.8415,49.7616,80.9524,12.2449
2022-05-23,2.0576,42980695.0,-6263069.0,-436835302.0,-67492648.0,8181516.0,-2243380.0,1190000000000.0,24.87999916,2.2416,1.950000048,16.8197,1.5129,622000000000.0,34192354683,70097989607,7259314770.0,130,11,32.1643,27.7905,0.9223,10.0281,-20.3256,18.6508,17.8734,-34.4084,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.868,50.9336,88.4354,7.483
2022-05-24,2.3487,-671534209.0,-93620137.0,-309216904.0,-52840368.0,-90441528.0,-42783354.0,1150000000000.0,23.89999962,2.1611,1.870000005,16.2153,1.5692,597000000000.0,34192354683,70097989607,7259314770.0,11,131,32.1562,27.7887,0.9218,10.027,-20.3256,18.6437,17.8636,-34.4127,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.8009,48.5688,7.483,89.1156
2022-05-25,2.1511,341845235.0,33812027.0,228565711.0,33817591.0,-52496603.0,33343226.0,1180000000000.0,24.75,2.2329,1.929999948,16.7426,1.5188,617000000000.0,34192354683,70097989607,7259314770.0,137,4,32.0958,27.7945,0.9193,10.0239,-20.1199,18.4498,17.6794,-34.4162,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.8655,50.5399,93.8356,2.7397
2022-05-26,2.2738,166614039.0,19750579.0,-14355509.0,-2205048.0,-67895125.0,46280949.0,1200000000000.0,25.06999969,2.2567,1.960000038,16.9214,1.6941,625000000000.0,34192354683,70097989607,7259314770.0,96,41,32.0499,27.7777,0.9167,9.9873,-20.2503,18.4378,17.6715,-34.4221,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.8922,51.0662,65.7534,28.0822
2022-05-27,2.1978,-541238677.0,-67618731.0,-431465231.0,-53055252.0,-70780425.0,10050261.0,1190000000000.0,24.81999969,2.2426,1.940000057,16.8153,1.75,620000000000.0,34192354683,70097989607,7259314770.0,49,87,31.981,27.7215,0.9133,9.9313,-21.7143,18.4197,17.5973,-34.4949,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.8829,50.8972,33.5616,59.589
2022-05-30,1.9778,-92155941.0,5843872.0,-1387852.0,587959.0,-70026151.0,18111770.0,1190000000000.0,25.32999992,2.2539,1.940000057,16.9004,1.7525,623000000000.0,34192354683,70097989607,7259314770.0,75,60,31.9702,27.7193,0.9158,9.9343,-21.7143,18.4016,17.5784,-34.4888,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.8931,51.1582,51.3699,41.0959
2022-05-31,2.2344,207539087.0,14582358.0,387448830.0,49046284.0,-39843253.0,12431766.0,1210000000000.0,25.82999992,2.2876,1.980000019,17.1532,1.7318,634000000000.0,34192354683,70097989607,7259314770.0,95,43,31.9574,27.7141,0.9149,9.9313,-21.7143,18.4051,17.5822,-34.489,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.9216,51.6461,65.0685,29.4521
2022-06-01,2.3848,259515610.0,36257194.0,236393671.0,24449604.0,-31174224.0,8021540.0,1220000000000.0,25.90999985,2.3008,1.99000001,17.2522,1.7252,637000000000.0,34192354683,70097989607,7259314770.0,100,40,31.9574,27.7141,0.5089,9.9313,-21.7143,18.4051,17.5822,-34.489,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.9329,52.125,68.4932,27.3973
2022-06-02,1.9288,-786390830.0,-121169006.0,-505139001.0,-83934828.0,-161821723.0,-6504618.0,1210000000000.0,25.77000046,2.2853,1.980000019,17.1355,1.8186,633000000000.0,34192354683,70097989607,7259314770.0,38,99,31.8287,27.7174,0.5034,9.9128,-21.7143,18.2498,17.435,-34.4922,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.9247,51.9419,26.0274,67.8082
2022-06-06,1.8356,204999740.0,25465945.0,294106718.0,42375191.0,-64582.0,36510938.0,1220000000000.0,26.13999939,2.3114,2.00999999,17.3277,1.7908,641000000000.0,34192354683,70097989607,7259314770.0,94,44,32.0372,26.909,0.5084,10.0684,-21.8591,21.6684,20.8309,-32.4346,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.947,52.287,64.8276,30.3448
2022-06-07,1.7597,-421886952.0,-76445501.0,-306838492.0,-62006868.0,-37867902.0,-4841862.0,1220000000000.0,26.04000092,2.3026,2.00999999,17.2815,1.8087,638000000000.0,34192354683,70097989607,7259314770.0,30,108,32.0374,26.9073,0.5057,10.0579,-21.8591,21.6652,20.8278,-32.4437,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.9392,52.2471,20.8333,75.0
2022-06-08,2.0757,-340383307.0,-40732400.0,-258864647.0,-31776964.0,-23592724.0,8817133.0,1220000000000.0,26.10000038,2.3025,2.00999999,17.2809,1.8087,639000000000.0,34192354683,70097989607,7259314770.0,54,80,32.3609,26.9073,0.5138,10.0655,-20.5295,23.2171,22.354,-32.434,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.9392,52.1125,37.5,55.5556
2022-06-09,1.9028,31898744.0,1536815.0,-10997359.0,-9558244.0,-12758829.0,3272422.0,1210000000000.0,25.87999916,2.2879,1.99000001,17.1337,1.6953,632000000000.0,34192354683,70097989607,7259314770.0,25,111,30.7145,26.8857,0.4893,10.156,-22.7267,19.4614,20.5651,-32.0784,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.9235,51.7394,17.4825,77.6224
2022-06-10,1.8393,463811.0,-2691759.0,210655686.0,21068866.0,-42327016.0,7032252.0,1220000000000.0,26.13999939,2.3143,2.019999981,17.332,1.6769,639000000000.0,34192354683,70097989607,7259314770.0,107,27,30.7145,26.8857,0.4893,10.156,-22.7267,19.4614,20.5651,-32.0784,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.9472,52.0485,74.8252,18.8811
2022-06-13,1.9337,-37364746.0,-2503.0,-91575374.0,-7518597.0,-26044343.0,21298875.0,1210000000000.0,25.95999908,2.294,2.0,17.1657,1.5763,634000000000.0,34192354683,70097989607,7259314770.0,49,91,30.4976,26.7926,0.4374,10.1152,-24.2555,19.2238,20.3361,-32.0932,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.9294,51.8565,34.507,64.0845
2022-06-14,1.9418,-393706334.0,-71527637.0,-200980342.0,-42861385.0,-108558946.0,3850868.0,1210000000000.0,25.90999985,2.2872,2.0,17.1153,1.5824,633000000000.0,34192354683,70097989607,7259314770.0,42,87,30.4935,26.7926,0.4387,10.1206,-24.4143,18.7751,19.8412,-32.0671,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.9238,51.5704,29.5775,61.2676
2022-06-15,2.2884,108863146.0,37885279.0,295212548.0,61204638.0,15528380.0,-333456.0,1210000000000.0,26.06999969,2.2998,2.00999999,17.2095,1.6723,637000000000.0,34192354683,70097989607,7259314770.0,80,48,30.4629,26.7934,0.4371,10.156,-24.4164,18.7458,19.8124,-32.0108,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.9381,52.0026,56.338,33.8028
2022-06-16,3.0592,1070197787.0,66212278.0,661732865.0,72457211.0,11660443.0,-3901373.0,1250000000000.0,26.86000061,2.3691,2.069999933,17.7282,1.6315,658000000000.0,34192354683,70097989607,7259314770.0,131,7,30.4157,26.7533,0.4339,10.1557,-25.5328,18.7038,19.7742,-31.9853,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.9968,53.7664,92.2535,4.9296
2022-06-17,2.45,-1613676843.0,-177623047.0,-1081481983.0,-139303275.0,-131036531.0,977322.0,1230000000000.0,26.53000069,2.3393,2.039999962,17.5053,1.656,650000000000.0,34192354683,70097989607,7259314770.0,22,118,30.4157,26.7533,0.4339,10.1661,-25.5328,18.7263,19.7969,-31.9718,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.9719,52.887,15.493,83.0986
2022-06-20,1.8846,-173931428.0,-12635097.0,-52547875.0,-1399939.0,-23828314.0,10268403.0,1240000000000.0,26.65999985,2.3526,2.049999952,17.6045,1.6199,653000000000.0,34192354683,70097989607,7259314770.0,72,59,30.3735,26.822,0.4335,10.0786,-25.4379,18.7101,19.7996,-31.9782,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.9831,52.8996,50.7042,41.5493
2022-06-21,2.4453,138480857.0,42953849.0,164064311.0,41330600.0,-23262576.0,25948745.0,1250000000000.0,26.95999908,2.3767,2.079999924,17.7852,1.6118,661000000000.0,34192354683,70097989607,7259314770.0,110,28,30.3684,26.8207,0.4333,10.0766,-25.4379,18.7054,19.7962,-31.9801,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,2.0037,54.0152,77.4648,19.7183
2022-06-22,2.164,-1050159712.0,-141751673.0,-995719146.0,-129456178.0,-64233741.0,-30915966.0,1220000000000.0,26.14999962,2.306,2.019999981,17.2554,1.6601,641000000000.0,34192354683,70097989607,7259314770.0,9,131,30.3764,26.8264,0.4337,10.0743,-25.4379,18.7127,19.8035,-31.9817,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.9441,52.6309,6.338,92.2535
2022-06-23,2.0375,-453390603.0,28886973.0,-204663531.0,16213729.0,-92928964.0,21788036.0,1220000000000.0,26.29999924,2.3165,2.029999971,17.3343,1.6693,645000000000.0,34192354683,70097989607,7259314770.0,96,39,30.3686,26.8246,0.4333,10.054,-25.4379,18.7066,19.7995,-32.0088,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.9536,52.7614,67.6056,27.4648
2022-06-24,1.9672,-247281866.0,-66188398.0,-103555393.0,-38575647.0,-57694927.0,2129654.0,1230000000000.0,26.40999985,2.3284,2.039999962,17.4232,1.6967,649000000000.0,34192354683,70097989607,7259314770.0,86,48,30.3665,26.828,0.4325,10.0541,-25.4424,18.7045,19.7972,-32.0082,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.9651,52.9481,60.5634,33.8028
2022-06-27,2.2466,21676670.0,2262782.0,-243125667.0,-16267216.0,-1238148.0,-10688961.0,1240000000000.0,26.71999931,2.3548,2.059999943,17.621,1.5318,656000000000.0,34192354683,70097989607,7259314770.0,83,52,29.7819,26.6125,0.406,10.0197,-26.5733,18.1974,19.2008,-32.0195,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.9874,53.4952,58.4507,36.6197
2022-06-28,2.1511,-45060928.0,7145296.0,103510103.0,15233661.0,-29899782.0,10594066.0,1250000000000.0,26.97999954,2.3767,2.079999924,17.7845,1.5177,662000000000.0,34192354683,70097989607,7259314770.0,111,27,29.7658,26.6065,0.4042,10.0057,-26.5733,18.1785,19.1813,-32.0424,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,2.0059,54.0097,78.169,19.0141
2022-06-29,2.1773,-257957086.0,-43021080.0,-327456847.0,-53418824.0,-57851498.0,-36000647.0,1240000000000.0,26.60000038,2.3416,2.049999952,17.5223,1.4598,653000000000.0,34192354683,70097989607,7259314770.0,15,126,29.7616,26.6062,0.404,10.0048,-26.5733,18.1631,19.1652,-32.0428,,,-55.3283,,,70.447,79.3755,79.3755,1.789694,1.587631,37.3054,1.96,3.5044,0.9283,8.2293,19.3561,11.3805,1.9764,53.0659,10.5634,88.7324
2022-06-30,2.3549,153547812.0,52718756.0,83788097.0,23115887.0,-24683565.0,-7794539.0,1250000000000.0,26.94000053,2.372,2.079999924,17.7493,1.445,665000000000.0,31071104529,69868539545,13411409265.0,106,29,29.705,26.5756,0.4006,10.0003,-26.6445,18.1003,19.1028,-32.0416,-8.0416,-26.8354,-16.198,21.33174482,-1.0285,67.0583,78.1934,78.1934,1.792339,1.604323,37.0952,8.15,3.5044,2.1759,9.5399,18.9467,11.2051,2.0021,54.2161,74.6479,20.4225
2022-07-01,1.9041,-544734650.0,-58097877.0,-569714182.0,-82564122.0,-85110486.0,-7696397.0,1230000000000.0,26.61000061,2.3404,2.049999952,17.5134,1.4452,656000000000.0,31071104529,69868539545,13411409265.0,26,111,28.1946,25.5741,0.3287,9.1324,-26.6445,17.1658,18.4552,-34.2499,,,-16.198,,,67.0583,78.1934,78.1934,1.792339,1.604323,37.0952,8.15,4.5744,2.1759,9.5399,18.9467,11.2051,1.9755,53.3922,18.3099,78.169
2022-07-04,1.6564,-120081246.0,-16806851.0,-59791005.0,-19290679.0,-29668331.0,-1257565.0,1240000000000.0,26.63999939,2.344,2.049999952,17.5402,1.3916,660000000000.0,31071104529,69868539545,13411409265.0,55,77,28.1641,25.556,0.3708,9.0933,-27.6067,17.1107,18.4843,-34.2777,,,-16.198,,,67.0583,78.1934,78.1934,1.792339,1.604323,37.0952,8.15,4.5744,2.1759,9.5399,18.9467,11.2051,1.9785,53.3395,38.7324,54.2254
2022-07-05,1.826,-733854061.0,-82336833.0,-713565322.0,-82553199.0,-34117670.0,9618052.0,1220000000000.0,26.36000061,2.3181,2.029999971,17.3465,1.4236,653000000000.0,31071104529,69868539545,13411409265.0,28,112,28.1643,25.5558,0.3703,9.0935,-27.6067,17.1108,18.4849,-34.2773,,,-16.198,,,67.0583,78.1934,78.1934,1.792339,1.604323,37.0952,8.15,4.5744,2.1759,9.5399,18.9467,11.2051,1.9572,52.6243,19.7183,78.8732
2022-07-06,1.4928,-334663964.0,-39632321.0,-267676280.0,-38847525.0,-22027669.0,393322.0,1200000000000.0,25.87000084,2.2724,1.99000001,17.0041,1.4756,641000000000.0,31071104529,69868539545,13411409265.0,15,124,28.065,25.5592,0.3657,9.0719,-27.6067,16.9898,18.3625,-34.2918,,,-16.198,,,67.0583,78.1934,78.1934,1.792339,1.604323,37.0952,8.15,4.5744,2.1759,9.5399,18.9467,11.2051,1.9194,51.7146,10.5634,87.3239
2022-07-07,1.2739,-113896750.0,13314791.0,-227336086.0,-19350316.0,-23847085.0,-1610446.0,1200000000000.0,25.75,2.2655,1.980000019,16.9531,1.3796,640000000000.0,31071104529,69868539545,13411409265.0,65,69,28.028,25.5471,0.3637,8.9985,-27.6067,16.9588,18.3464,-34.3837,,,-16.198,,,67.0583,78.1934,78.1934,1.792339,1.604323,37.0952,8.15,4.5744,2.1759,9.5399,18.9467,11.2051,1.915,51.7111,45.7746,48.5915
2022-07-08,1.5662,57570433.0,39789291.0,46116500.0,33819681.0,4517761.0,-395271.0,1210000000000.0,26.0,2.2845,2.0,17.0949,1.3774,645000000000.0,31071104529,69868539545,13411409265.0,106,27,28.028,25.5471,0.3637,8.9985,-27.6067,16.9588,18.3464,-34.3837,,,-16.198,,,67.0583,78.1934,78.1934,1.792339,1.604323,37.0952,8.15,4.5744,2.1759,9.5399,18.9467,11.2051,1.9313,52.2378,74.6479,19.0141
2022-07-11,1.5322,-570797858.0,-24815134.0,-405167406.0,-13576980.0,-37202517.0,4269218.0,1190000000000.0,25.55999947,2.2479,1.960000038,16.8287,1.4541,635000000000.0,31071104529,69868539545,13411409265.0,33,103,27.5903,25.4524,0.3436,8.6917,-27.6084,16.6024,17.9985,-35.6925,,,-16.198,,,67.0583,78.1934,78.1934,1.792339,1.604323,37.0952,8.15,4.5744,2.1759,9.5399,18.9467,11.2051,1.9045,51.9422,23.2394,72.5352
2022-07-12,1.312,-198187310.0,-21294258.0,-227443778.0,-35871892.0,-40425141.0,-14865989.0,1170000000000.0,25.25,2.2239,1.940000057,16.6483,1.4699,627000000000.0,31071104529,69868539545,13411409265.0,26,113,26.8776,25.7574,0.315,8.2326,-27.6081,13.7821,15.1559,-37.8625,,,-16.198,,,67.0583,78.1934,78.1934,1.792339,1.604323,37.0952,8.15,4.5744,2.1759,9.5399,18.9467,11.2051,1.8841,51.6944,18.3099,79.5775
2022-07-13,1.4583,-110594316.0,17556976.0,-83943656.0,3030544.0,35205126.0,-1044545.0,1180000000000.0,25.54000092,2.2459,1.960000038,16.8094,1.4649,634000000000.0,31071104529,69868539545,13411409265.0,129,13,26.8975,25.7633,0.3161,8.2285,-27.6077,13.8135,15.1877,-37.8613,,,-16.198,,,67.0583,78.1934,78.1934,1.792339,1.604323,37.0952,8.15,4.5744,2.1759,9.5399,18.9467,11.2051,1.9025,52.7644,90.8451,9.1549
2022-07-14,1.2921,-151496019.0,-19301609.0,-98307878.0,-16862300.0,-16624387.0,-3270172.0,1180000000000.0,25.43000031,2.2414,1.950000048,16.7756,1.4957,632000000000.0,31071104529,69868539545,13411409265.0,33,97,26.2223,25.6141,0.7057,8.1588,-28.7869,13.0668,14.434,-37.876,,,-16.198,,,67.0583,78.1934,78.1934,1.792339,1.604323,37.0952,8.15,4.5744,2.1759,9.5399,18.9467,11.2051,1.8997,52.7953,23.2394,68.3099
2022-07-15,1.6452,-507270079.0,-90060304.0,-433283155.0,-81080434.0,-79772556.0,-33638011.0,1150000000000.0,24.87000084,2.188,1.909999967,16.3762,1.6332,617000000000.0,31071104529,69868539545,13411409265.0,13,128,25.518,25.5606,0.6917,8.045,-28.7869,12.3958,13.7529,-37.9584,,,-16.198,,,67.0583,78.1934,78.1934,1.792339,1.604323,37.0952,8.15,4.5744,2.1759,9.5399,18.9467,11.2051,1.8579,51.841,9.1549,90.1408
2022-07-18,1.461,59232682.0,16750955.0,67963241.0,10200868.0,-28092492.0,-1205852.0,1180000000000.0,25.5,2.241,1.960000038,16.773,1.5867,633000000000.0,31071104529,69868539545,13411409265.0,136,6,24.1877,25.0125,0.6251,7.9573,-29.3759,10.9886,12.2572,-37.9935,,,-16.198,,,67.0583,78.1934,78.1934,1.792339,1.604323,37.0952,8.15,4.5744,2.1759,9.5399,18.9467,11.2051,1.9068,53.7975,95.7746,4.2254
